t,ax,ay,az,gx,gy,gz,gps_x,gps_y,gps_z,baro,mag_x,mag_y,mag_z,lidar,uwb0,uwb1,uwb2,uwb3,flow_x,flow_y,gpsv_x,gpsv_y,gpsv_z,dvl_x,dvl_y,dvl_z,att_w,att_x,att_y,att_z,tp_x,tp_y,tp_z,tv_x,tv_y,tv_z,tq_w,tq_x,tq_y,tq_z
6.77000,-2.45692,3.16212,8.43322,-0.05591,0.10329,0.19102,,,,,,,,,,,,,8.61339,-0.25019,,,,,,,,,,,6.09184,39.53340,24.77375,-8.27986,1.27587,-2.37268,0.08747,-0.12993,0.09778,0.98281
6.77500,-2.44657,3.21582,8.31564,-0.05774,0.09732,0.18678,,,,,,,,,,,,,,,,,,,,,,,,,6.05043,39.53976,24.76188,-8.28119,1.26720,-2.37594,0.08697,-0.13016,0.09772,0.98283
6.78000,-2.45700,3.21401,8.39143,-0.06291,0.10754,0.17702,,,,,-0.13439,-0.22436,-0.96449,,,,,,,,,,,,,,,,,,6.00902,39.54607,24.75000,-8.28251,1.25853,-2.37918,0.08647,-0.13039,0.09766,0.98284
6.78500,-2.53881,3.28627,8.48814,-0.06304,0.10297,0.18566,,,,,,,,,,,,,,,,,,,,,,,,,5.96761,39.55234,24.73809,-8.28382,1.24985,-2.38242,0.08597,-0.13061,0.09760,0.98286
6.79000,-2.33164,3.24051,8.34445,-0.06129,0.10298,0.18407,,,,,,,,,,,,,,,,,,,,,,,,,5.92619,39.55857,24.72617,-8.28513,1.24118,-2.38566,0.08547,-0.13084,0.09755,0.98288
6.79500,-2.41391,3.13478,8.32388,-0.05755,0.10337,0.18370,,,,,,,,,,,,,,,,,,,,,,,,,5.88476,39.56475,24.71423,-8.28642,1.23250,-2.38888,0.08497,-0.13107,0.09749,0.98290
6.80000,-2.39043,3.29080,8.47094,-0.05235,0.10767,0.18856,,,,,,,,,,,,,,,,,,,,,,,,,5.84332,39.57089,24.70228,-8.28771,1.22382,-2.39210,0.08447,-0.13129,0.09743,0.98292
6.80500,-2.48209,3.38398,8.37528,-0.05800,0.10126,0.18407,5.41321,39.19029,25.34625,25.75748,-0.12745,-0.20034,-0.94045,26.06609,115.42580,105.25388,50.18985,57.69237,8.79111,0.20944,-8.27190,1.23683,-2.21637,8.68968,0.00609,0.02551,0.07996,-0.13067,0.08634,0.98442,5.80188,39.57699,24.69031,-8.28899,1.21514,-2.39530,0.08397,-0.13152,0.09737,0.98294
6.81000,-2.51226,3.29749,8.31613,-0.05879,0.10602,0.18144,,,,,,,,,,,,,,,,,,,,,,,,,5.76043,39.58304,24.67833,-8.29025,1.20646,-2.39850,0.08347,-0.13174,0.09731,0.98296
6.81500,-2.54344,3.28820,8.40277,-0.05200,0.10175,0.18618,,,,,,,,,,,,,,,,,,,,,,,,,5.71898,39.58906,24.66633,-8.29151,1.19778,-2.40169,0.08297,-0.13197,0.09726,0.98298
6.82000,-2.58084,3.21300,8.27098,-0.06412,0.10233,0.18619,,,,,,,,,,,,,,,,,,,,,,,,,5.67752,39.59502,24.65431,-8.29276,1.18910,-2.40488,0.08246,-0.13219,0.09720,0.98299
6.82500,-2.50684,3.20796,8.33966,-0.05883,0.10475,0.19345,,,,,,,,,,,,,,,,,,,,,,,,,5.63605,39.60095,24.64228,-8.29400,1.18041,-2.40805,0.08196,-0.13241,0.09714,0.98301
6.83000,-2.44410,3.21527,8.38593,-0.05903,0.09918,0.19656,,,,,-0.14099,-0.21272,-0.97022,,,,,,,,,,,,,,,,,,5.59458,39.60683,24.63023,-8.29523,1.17173,-2.41122,0.08146,-0.13264,0.09708,0.98303
6.83500,-2.40423,3.31295,8.31477,-0.05569,0.10264,0.18042,,,,,,,,,,,,,8.78205,0.09669,,,,,,,,,,,5.55310,39.61266,24.61817,-8.29646,1.16304,-2.41438,0.08096,-0.13286,0.09702,0.98305
6.84000,-2.45242,3.29334,8.41220,-0.05510,0.09342,0.18643,,,,,,,,,,,,,,,,,,,,,,,,,5.51161,39.61846,24.60609,-8.29767,1.15435,-2.41753,0.08046,-0.13308,0.09696,0.98306
6.84500,-2.50507,3.22036,8.36406,-0.05473,0.10585,0.19180,,,,,,,,25.67174,,,,,,,,,,,,,,,,,5.47012,39.62421,24.59399,-8.29887,1.14566,-2.42067,0.07996,-0.13330,0.09690,0.98308
6.85000,-2.59727,3.29261,8.49764,-0.06392,0.09599,0.18335,,,,,,,,,,,,,,,,,,,,,,,,,5.42862,39.62991,24.58188,-8.30007,1.13697,-2.42380,0.07946,-0.13352,0.09684,0.98310
6.85500,-2.55479,3.24194,8.41799,-0.05325,0.10349,0.19246,,,,25.02192,-0.17692,-0.21583,-0.97121,,,,,,,,,,,8.73057,-0.07428,0.00924,0.08607,-0.13564,0.09594,0.98234,5.38712,39.63558,24.56975,-8.30126,1.12828,-2.42693,0.07896,-0.13374,0.09678,0.98311
6.86000,-2.53496,3.28078,8.33090,-0.05313,0.09894,0.19484,,,,,,,,,,,,,,,,,,,,,,,,,5.34561,39.64120,24.55761,-8.30243,1.11958,-2.43005,0.07845,-0.13396,0.09672,0.98313
6.86500,-2.59430,3.27610,8.41626,-0.05713,0.10609,0.18493,,,,,,,,,,,,,,,,,,,,,,,,,5.30410,39.64677,24.54545,-8.30360,1.11089,-2.43315,0.07795,-0.13418,0.09666,0.98315
6.87000,-2.52510,3.21990,8.44330,-0.06302,0.10298,0.17883,,,,,,,,,,,,,8.66523,0.25668,,,,,,,,,,,5.26257,39.65231,24.53328,-8.30476,1.10219,-2.43625,0.07745,-0.13440,0.09659,0.98316
6.87500,-2.60890,3.24791,8.40751,-0.05670,0.10171,0.18895,,,,,,,,,,,,,,,,,,,,,,,,,5.22105,39.65779,24.52109,-8.30591,1.09349,-2.43935,0.07695,-0.13462,0.09653,0.98318
6.88000,-2.49510,3.34477,8.24917,-0.05650,0.09989,0.18215,,,,,-0.14708,-0.25907,-0.94038,,,,,,,,,,,,,,,,,,5.17952,39.66324,24.50889,-8.30705,1.08480,-2.44243,0.07645,-0.13484,0.09647,0.98319
6.88500,-2.42215,3.22530,8.41199,-0.05839,0.09262,0.18123,,,,,,,,25.88944,,,,,,,,,,,,,,,,,5.13798,39.66864,24.49667,-8.30818,1.07610,-2.44551,0.07595,-0.13505,0.09641,0.98321
6.89000,-2.51573,3.14229,8.34204,-0.06088,0.09799,0.18997,,,,,,,,,,,,,,,,,,,,,,,,,5.09643,39.67400,24.48443,-8.30930,1.06739,-2.44857,0.07545,-0.13527,0.09635,0.98322
6.89500,-2.41869,3.25929,8.33129,-0.05682,0.10240,0.19490,,,,,,,,,,,,,,,,,,,,,,,,,5.05488,39.67932,24.47218,-8.31042,1.05869,-2.45163,0.07494,-0.13549,0.09628,0.98324
6.90000,-2.54423,3.28820,8.46892,-0.05399,0.09729,0.18422,,,,,,,,,,,,,,,,,,,,,,,,,5.01333,39.68459,24.45992,-8.31152,1.04999,-2.45468,0.07444,-0.13570,0.09622,0.98325
6.90500,-2.65730,3.33784,8.34580,-0.05304,0.10157,0.18504,,,,24.99038,-0.15033,-0.22128,-0.98009,,115.27155,106.09969,50.36928,57.26045,8.75222,0.05123,,,,8.70226,-0.03076,0.00863,0.07323,-0.13625,0.10273,0.98261,4.97177,39.68982,24.44763,-8.31262,1.04128,-2.45772,0.07394,-0.13592,0.09616,0.98327
6.91000,-2.60870,3.18279,8.44502,-0.05841,0.10184,0.18560,,,,,,,,,,,,,,,,,,,,,,,,,4.93020,39.69500,24.43534,-8.31370,1.03258,-2.46076,0.07344,-0.13613,0.09610,0.98328
6.91500,-2.59492,3.33198,8.39132,-0.05916,0.09806,0.19048,,,,,,,,,,,,,,,,,,,,,,,,,4.88863,39.70014,24.42303,-8.31478,1.02387,-2.46378,0.07294,-0.13635,0.09603,0.98329
6.92000,-2.53408,3.29897,8.29474,-0.04751,0.10068,0.18941,,,,,,,,,,,,,,,,,,,,,,,,,4.84706,39.70524,24.41070,-8.31585,1.01516,-2.46680,0.07244,-0.13656,0.09597,0.98331
6.92500,-2.56771,3.32682,8.38969,-0.05931,0.09974,0.18196,,,,,,,,25.92296,,,,,,,,,,,,,,,,,4.80547,39.71029,24.39836,-8.31690,1.00646,-2.46981,0.07193,-0.13677,0.09590,0.98332
6.93000,-2.49262,3.10696,8.38224,-0.05807,0.10020,0.18560,,,,,-0.13193,-0.22924,-0.97018,,,,,,,,,,,,,,,,,,4.76389,39.71530,24.38600,-8.31795,0.99775,-2.47281,0.07143,-0.13698,0.09584,0.98333
6.93500,-2.58435,3.14444,8.37595,-0.06389,0.09888,0.19473,,,,,,,,,,,,,8.88398,-0.16870,,,,,,,,,,,4.72229,39.72027,24.37363,-8.31899,0.98903,-2.47580,0.07093,-0.13720,0.09578,0.98335
6.94000,-2.63136,3.30349,8.47053,-0.06075,0.09321,0.19156,,,,,,,,,,,,,,,,,,,,,,,,,4.68070,39.72519,24.36124,-8.32003,0.98032,-2.47878,0.07043,-0.13741,0.09571,0.98336
6.94500,-2.50393,3.23579,8.43256,-0.05896,0.09160,0.19359,,,,,,,,,,,,,,,,,,,,,,,,,4.63909,39.73007,24.34884,-8.32105,0.97161,-2.48176,0.06993,-0.13762,0.09565,0.98337
6.95000,-2.56761,3.26844,8.35156,-0.06266,0.09989,0.18426,,,,,,,,,,,,,,,,,,,,,,,,,4.59749,39.73491,24.33643,-8.32206,0.96290,-2.48472,0.06942,-0.13783,0.09558,0.98339
6.95500,-2.53873,3.12813,8.44196,-0.06135,0.09975,0.18919,,,,24.97486,-0.15092,-0.25102,-0.97271,,,,,,,,,,,8.69586,-0.08928,0.06286,0.06469,-0.12975,0.09123,0.98522,4.55587,39.73970,24.32400,-8.32306,0.95418,-2.48768,0.06892,-0.13804,0.09552,0.98340
6.96000,-2.57744,3.21100,8.38246,-0.05994,0.10183,0.18501,,,,,,,,,,,,,,,,,,,,,,,,,4.51426,39.74445,24.31155,-8.32406,0.94546,-2.49063,0.06842,-0.13825,0.09545,0.98341
6.96500,-2.63359,3.25748,8.36430,-0.05554,0.09699,0.19073,,,,,,,,25.74892,,,,,,,,,,,,,,,,,4.47263,39.74916,24.29909,-8.32504,0.93675,-2.49357,0.06792,-0.13846,0.09539,0.98342
6.97000,-2.70240,3.24040,8.38446,-0.06498,0.09580,0.19376,,,,,,,,,,,,,8.70622,0.14634,,,,,,,,,,,4.43100,39.75382,24.28661,-8.32602,0.92803,-2.49650,0.06742,-0.13866,0.09532,0.98343
6.97500,-2.57108,3.30796,8.46272,-0.05980,0.09180,0.17912,,,,,,,,,,,,,,,,,,,,,,,,,4.38937,39.75844,24.27412,-8.32699,0.91931,-2.49943,0.06691,-0.13887,0.09525,0.98344
6.98000,-2.55947,3.23365,8.54815,-0.05664,0.09801,0.18808,,,,,-0.13780,-0.21440,-0.96347,,,,,,,,,,,,,,,,,,4.34774,39.76301,24.26162,-8.32795,0.91059,-2.50234,0.06641,-0.13908,0.09519,0.98346
6.98500,-2.67831,3.11397,8.35517,-0.06202,0.09899,0.18792,,,,,,,,,,,,,,,,,,,,,,,,,4.30609,39.76754,24.24910,-8.32889,0.90187,-2.50525,0.06591,-0.13929,0.09512,0.98347
6.99000,-2.54842,3.25103,8.45105,-0.05735,0.09970,0.18939,,,,,,,,,,,,,,,,,,,,,,,,,4.26445,39.77203,24.23657,-8.32983,0.89314,-2.50815,0.06541,-0.13949,0.09506,0.98348
6.99500,-2.55059,3.28282,8.42112,-0.06246,0.10484,0.18738,,,,,,,,,,,,,,,,,,,,,,,,,4.22279,39.77648,24.22402,-8.33077,0.88442,-2.51104,0.06490,-0.13970,0.09499,0.98349
7.00000,-2.59982,3.23579,8.39445,-0.05565,0.09453,0.19093,,,,,,,,,,,,,,,,,,,,,,,,,4.18114,39.78088,24.21146,-8.33169,0.87570,-2.51392,0.06440,-0.13990,0.09492,0.98350
7.00500,-2.52932,3.30109,8.50932,-0.06702,0.09286,0.19434,3.35215,40.49160,24.94586,24.64975,-0.15416,-0.22861,-0.96384,25.53395,114.55100,106.32188,51.88738,56.59432,8.41584,0.14041,-8.23569,0.97083,-2.57116,8.73565,0.04065,0.04690,0.06259,-0.14458,0.09493,0.98294,4.13948,39.78523,24.19888,-8.33260,0.86697,-2.51679,0.06390,-0.14011,0.09485,0.98351
7.01000,-2.48238,3.26659,8.43651,-0.05902,0.09367,0.18401,,,,,,,,,,,,,,,,,,,,,,,,,4.09781,39.78955,24.18629,-8.33350,0.85824,-2.51965,0.06340,-0.14031,0.09479,0.98352
7.01500,-2.55618,3.26151,8.42509,-0.05184,0.09515,0.19924,,,,,,,,,,,,,,,,,,,,,,,,,4.05614,39.79381,24.17368,-8.33440,0.84952,-2.52251,0.06289,-0.14052,0.09472,0.98353
7.02000,-2.68719,3.25719,8.51503,-0.05510,0.09968,0.18223,,,,,,,,,,,,,,,,,,,,,,,,,4.01447,39.79804,24.16106,-8.33528,0.84079,-2.52535,0.06239,-0.14072,0.09465,0.98354
7.02500,-2.60314,3.29345,8.51070,-0.05542,0.09204,0.18317,,,,,,,,,,,,,,,,,,,,,,,,,3.97279,39.80222,24.14843,-8.33616,0.83206,-2.52819,0.06189,-0.14092,0.09458,0.98355
7.03000,-2.58374,3.19813,8.50926,-0.06318,0.09750,0.17986,,,,,-0.13737,-0.22978,-0.98015,,,,,,,,,,,,,,,,,,3.93111,39.80636,24.13578,-8.33702,0.82333,-2.53102,0.06139,-0.14112,0.09452,0.98356
7.03500,-2.65687,3.29567,8.43426,-0.06498,0.10197,0.18958,,,,,,,,,,,,,8.74007,-0.18552,,,,,,,,,,,3.88942,39.81046,24.12312,-8.33788,0.81460,-2.53384,0.06088,-0.14132,0.09445,0.98357
7.04000,-2.63899,3.20853,8.46023,-0.06109,0.09307,0.18504,,,,,,,,,,,,,,,,,,,,,,,,,3.84773,39.81451,24.11044,-8.33873,0.80587,-2.53665,0.06038,-0.14152,0.09438,0.98357
7.04500,-2.63112,3.27745,8.44642,-0.06652,0.09412,0.18733,,,,,,,,25.36532,,,,,,,,,,,,,,,,,3.80603,39.81851,24.09775,-8.33957,0.79713,-2.53946,0.05988,-0.14172,0.09431,0.98358
7.05000,-2.68932,3.20899,8.35731,-0.06002,0.08937,0.18149,,,,,,,,,,,,,,,,,,,,,,,,,3.76433,39.82248,24.08505,-8.34040,0.78840,-2.54225,0.05938,-0.14192,0.09424,0.98359
7.05500,-2.73930,3.25751,8.31012,-0.06335,0.09086,0.18303,,,,23.91029,-0.13618,-0.23807,-0.95881,,,,,,,,,,,8.76004,0.08687,-0.01927,0.05864,-0.14242,0.08927,0.98403,3.72263,39.82640,24.07233,-8.34122,0.77967,-2.54504,0.05887,-0.14212,0.09417,0.98360
7.06000,-2.62355,3.24010,8.48791,-0.05888,0.09530,0.19440,,,,,,,,,,,,,,,,,,,,,,,,,3.68092,39.83028,24.05960,-8.34203,0.77093,-2.54781,0.05837,-0.14232,0.09410,0.98361
7.06500,-2.66830,3.28783,8.37885,-0.06083,0.09443,0.18173,,,,,,,,,,,,,,,,,,,,,,,,,3.63921,39.83411,24.04685,-8.34284,0.76219,-2.55058,0.05787,-0.14252,0.09403,0.98361
7.07000,-2.55558,3.12964,8.39978,-0.06177,0.09199,0.18411,,,,,,,,,,,,,9.16257,0.01479,,,,,,,,,,,3.59749,39.83790,24.03409,-8.34363,0.75346,-2.55334,0.05736,-0.14272,0.09396,0.98362
7.07500,-2.55071,3.28952,8.43917,-0.05728,0.09734,0.19244,,,,,,,,,,,,,,,,,,,,,,,,,3.55577,39.84164,24.02132,-8.34441,0.74472,-2.55609,0.05686,-0.14292,0.09389,0.98363
7.08000,-2.58491,3.26871,8.32973,-0.05972,0.09410,0.18630,,,,,-0.13206,-0.20488,-0.98317,,,,,,,,,,,,,,,,,,3.51405,39.84534,24.00853,-8.34519,0.73598,-2.55883,0.05636,-0.14311,0.09382,0.98364
7.08500,-2.52552,3.17553,8.42795,-0.05779,0.09637,0.18726,,,,,,,,25.67924,,,,,,,,,,,,,,,,,3.47232,39.84900,23.99573,-8.34596,0.72724,-2.56157,0.05586,-0.14331,0.09375,0.98364
7.09000,-2.70070,3.21197,8.51171,-0.05978,0.09036,0.19408,,,,,,,,,,,,,,,,,,,,,,,,,3.43059,39.85262,23.98292,-8.34671,0.71850,-2.56429,0.05535,-0.14350,0.09368,0.98365
7.09500,-2.69178,3.22707,8.52112,-0.06074,0.09616,0.18052,,,,,,,,,,,,,,,,,,,,,,,,,3.38885,39.85619,23.97009,-8.34746,0.70976,-2.56701,0.05485,-0.14370,0.09361,0.98366
7.10000,-2.68976,3.27911,8.37616,-0.06447,0.09511,0.18562,,,,,,,,,,,,,,,,,,,,,,,,,3.34711,39.85971,23.95725,-8.34820,0.70102,-2.56972,0.05435,-0.14389,0.09354,0.98366
7.10500,-2.65769,3.27305,8.36867,-0.06321,0.09509,0.18649,,,,23.97633,-0.12387,-0.20077,-0.97665,,113.80639,107.05823,52.63570,55.62415,8.65924,-0.09355,,,,8.75929,-0.07215,0.02969,0.05032,-0.13898,0.08205,0.98561,3.30537,39.86320,23.94439,-8.34893,0.69228,-2.57241,0.05384,-0.14409,0.09347,0.98367
7.11000,-2.70270,3.13984,8.41675,-0.05791,0.08936,0.19223,,,,,,,,,,,,,,,,,,,,,,,,,3.26362,39.86664,23.93152,-8.34965,0.68353,-2.57510,0.05334,-0.14428,0.09340,0.98367
7.11500,-2.85124,3.25093,8.39789,-0.06543,0.09090,0.18857,,,,,,,,,,,,,,,,,,,,,,,,,3.22187,39.87003,23.91864,-8.35036,0.67479,-2.57779,0.05284,-0.14447,0.09332,0.98368
7.12000,-2.63063,3.30106,8.46376,-0.06564,0.08778,0.18291,,,,,,,,,,,,,,,,,,,,,,,,,3.18012,39.87338,23.90574,-8.35106,0.66604,-2.58046,0.05233,-0.14467,0.09325,0.98369
7.12500,-2.64663,3.25050,8.38398,-0.06390,0.09329,0.18063,,,,,,,,25.04740,,,,,,,,,,,,,,,,,3.13836,39.87669,23.89284,-8.35176,0.65730,-2.58312,0.05183,-0.14486,0.09318,0.98369
7.13000,-2.69410,3.25125,8.43513,-0.06126,0.09048,0.19005,,,,,-0.14080,-0.21676,-0.96091,,,,,,,,,,,,,,,,,,3.09660,39.87996,23.87991,-8.35244,0.64855,-2.58578,0.05133,-0.14505,0.09311,0.98370
7.13500,-2.69524,3.23276,8.43453,-0.05986,0.09232,0.18854,,,,,,,,,,,,,8.70680,-0.22072,,,,,,,,,,,3.05484,39.88318,23.86698,-8.35311,0.63980,-2.58842,0.05082,-0.14524,0.09303,0.98370
7.14000,-2.74273,3.19351,8.51119,-0.05663,0.08625,0.18642,,,,,,,,,,,,,,,,,,,,,,,,,3.01307,39.88636,23.85403,-8.35378,0.63106,-2.59106,0.05032,-0.14543,0.09296,0.98371
7.14500,-2.71240,3.33847,8.38989,-0.05397,0.09256,0.18635,,,,,,,,,,,,,,,,,,,,,,,,,2.97130,39.88949,23.84107,-8.35444,0.62231,-2.59369,0.04982,-0.14562,0.09289,0.98371
7.15000,-2.68399,3.24808,8.58420,-0.06370,0.09404,0.18597,,,,,,,,,,,,,,,,,,,,,,,,,2.92953,39.89258,23.82809,-8.35508,0.61356,-2.59630,0.04931,-0.14581,0.09282,0.98371
7.15500,-2.76321,3.20168,8.47180,-0.05735,0.09076,0.18134,,,,24.40397,-0.13438,-0.20528,-0.95257,,,,,,,,,,,8.78594,0.04576,0.04542,0.04935,-0.14215,0.10220,0.98332,2.88775,39.89563,23.81510,-8.35572,0.60481,-2.59891,0.04881,-0.14600,0.09274,0.98372
7.16000,-2.73924,3.29563,8.41856,-0.05341,0.08370,0.19010,,,,,,,,,,,,,,,,,,,,,,,,,2.84597,39.89863,23.80210,-8.35635,0.59606,-2.60152,0.04831,-0.14618,0.09267,0.98372
7.16500,-2.73779,3.24954,8.52005,-0.06535,0.08139,0.18983,,,,,,,,25.04274,,,,,,,,,,,,,,,,,2.80419,39.90159,23.78909,-8.35697,0.58731,-2.60411,0.04780,-0.14637,0.09260,0.98373
7.17000,-2.72688,3.37065,8.50447,-0.06255,0.09423,0.18906,,,,,,,,,,,,,8.81789,0.34908,,,,,,,,,,,2.76240,39.90450,23.77606,-8.35758,0.57856,-2.60669,0.04730,-0.14656,0.09252,0.98373
7.17500,-2.69956,3.27524,8.33316,-0.06722,0.08612,0.19184,,,,,,,,,,,,,,,,,,,,,,,,,2.72061,39.90737,23.76302,-8.35818,0.56980,-2.60927,0.04680,-0.14675,0.09245,0.98373
7.18000,-2.82627,3.25691,8.48868,-0.07050,0.08546,0.18173,,,,,-0.13208,-0.18756,-0.97232,,,,,,,,,,,,,,,,,,2.67882,39.91020,23.74997,-8.35877,0.56105,-2.61183,0.04629,-0.14693,0.09237,0.98374
7.18500,-2.71674,3.29671,8.47365,-0.06711,0.08835,0.18738,,,,,,,,,,,,,,,,,,,,,,,,,2.63702,39.91298,23.73690,-8.35936,0.55230,-2.61439,0.04579,-0.14712,0.09230,0.98374
7.19000,-2.76174,3.33840,8.43263,-0.06398,0.09052,0.18896,,,,,,,,,,,,,,,,,,,,,,,,,2.59523,39.91572,23.72383,-8.35993,0.54354,-2.61694,0.04529,-0.14730,0.09223,0.98374
7.19500,-2.71038,3.30168,8.42046,-0.06190,0.08754,0.19339,,,,,,,,,,,,,,,,,,,,,,,,,2.55342,39.91842,23.71073,-8.36049,0.53479,-2.61948,0.04478,-0.14749,0.09215,0.98374
7.20000,-2.72398,3.15853,8.48451,-0.05884,0.08944,0.18601,,,,,,,,,,,,,,,,,,,,,,,,,2.51162,39.92107,23.69763,-8.36105,0.52603,-2.62201,0.04428,-0.14767,0.09208,0.98375
7.20500,-2.81027,3.31631,8.49257,-0.06065,0.08198,0.18703,1.57672,40.30154,23.04198,23.84636,-0.12541,-0.19749,-0.95044,25.25498,113.36329,107.24466,53.06055,54.36356,8.67073,0.01238,-8.32966,0.54904,-2.54763,8.75689,0.04764,-0.03824,0.04757,-0.14962,0.09186,0.98332,2.46981,39.92368,23.68451,-8.36160,0.51728,-2.62453,0.04377,-0.14785,0.09200,0.98375
7.21000,-2.72176,3.30650,8.36031,-0.06539,0.08671,0.19006,,,,,,,,,,,,,,,,,,,,,,,,,2.42800,39.92624,23.67139,-8.36213,0.50852,-2.62704,0.04327,-0.14803,0.09193,0.98375
7.21500,-2.71085,3.25900,8.43605,-0.05841,0.08389,0.18818,,,,,,,,,,,,,,,,,,,,,,,,,2.38619,39.92876,23.65824,-8.36266,0.49976,-2.62954,0.04277,-0.14822,0.09185,0.98375
7.22000,-2.87612,3.18582,8.43615,-0.05586,0.08556,0.19195,,,,,,,,,,,,,,,,,,,,,,,,,2.34438,39.93124,23.64509,-8.36318,0.49101,-2.63204,0.04226,-0.14840,0.09178,0.98375
7.22500,-2.74088,3.16294,8.42899,-0.06354,0.08914,0.17314,,,,,,,,,,,,,,,,,,,,,,,,,2.30256,39.93367,23.63192,-8.36369,0.48225,-2.63452,0.04176,-0.14858,0.09170,0.98375
7.23000,-2.71650,3.30819,8.40983,-0.06451,0.08591,0.19134,,,,,-0.12125,-0.21431,-0.98682,,,,,,,,,,,,,,,,,,2.26074,39.93606,23.61875,-8.36419,0.47349,-2.63700,0.04126,-0.14876,0.09162,0.98375
7.23500,-2.72787,3.21433,8.43370,-0.05971,0.08293,0.18774,,,,,,,,,,,,,8.73404,-0.00250,,,,,,,,,,,2.21892,39.93841,23.60555,-8.36468,0.46473,-2.63947,0.04075,-0.14894,0.09155,0.98376
7.24000,-2.81914,3.30164,8.45261,-0.06339,0.08933,0.18608,,,,,,,,,,,,,,,,,,,,,,,,,2.17709,39.94071,23.59235,-8.36516,0.45597,-2.64192,0.04025,-0.14912,0.09147,0.98376
7.24500,-2.72708,3.28720,8.47617,-0.05801,0.08244,0.18327,,,,,,,,24.89611,,,,,,,,,,,,,,,,,2.13527,39.94297,23.57913,-8.36564,0.44721,-2.64437,0.03974,-0.14930,0.09140,0.98376
7.25000,-2.77183,3.23418,8.50966,-0.06636,0.08271,0.18810,,,,,,,,,,,,,,,,,,,,,,,,,2.09344,39.94518,23.56591,-8.36610,0.43845,-2.64681,0.03924,-0.14948,0.09132,0.98376
7.25500,-2.76363,3.33007,8.47498,-0.06128,0.07932,0.18958,,,,21.84972,-0.15162,-0.22617,-0.97602,,,,,,,,,,,8.88132,0.02138,-0.02678,0.04008,-0.15627,0.08511,0.98322,2.05161,39.94735,23.55267,-8.36655,0.42969,-2.64924,0.03874,-0.14965,0.09124,0.98376
7.26000,-2.80085,3.18106,8.49231,-0.06277,0.08403,0.18940,,,,,,,,,,,,,,,,,,,,,,,,,2.00977,39.94948,23.53941,-8.36700,0.42093,-2.65167,0.03823,-0.14983,0.09116,0.98376
7.26500,-2.81658,3.38590,8.48658,-0.06380,0.08518,0.19121,,,,,,,,,,,,,,,,,,,,,,,,,1.96794,39.95156,23.52615,-8.36744,0.41216,-2.65408,0.03773,-0.15001,0.09109,0.98376
7.27000,-2.70647,3.28865,8.33583,-0.06143,0.08283,0.18673,,,,,,,,,,,,,8.73518,0.16337,,,,,,,,,,,1.92610,39.95360,23.51287,-8.36786,0.40340,-2.65648,0.03722,-0.15018,0.09101,0.98376
7.27500,-2.82195,3.20994,8.40409,-0.06066,0.08247,0.18872,,,,,,,,,,,,,,,,,,,,,,,,,1.88426,39.95559,23.49959,-8.36828,0.39464,-2.65888,0.03672,-0.15036,0.09093,0.98376
7.28000,-2.87613,3.36438,8.39563,-0.06776,0.08622,0.18650,,,,,-0.17075,-0.19270,-0.97175,,,,,,,,,,,,,,,,,,1.84242,39.95755,23.48628,-8.36869,0.38587,-2.66126,0.03621,-0.15053,0.09086,0.98375
7.28500,-2.78140,3.28269,8.33150,-0.06296,0.08309,0.18861,,,,,,,,24.91366,,,,,,,,,,,,,,,,,1.80057,39.95945,23.47297,-8.36909,0.37711,-2.66364,0.03571,-0.15071,0.09078,0.98375
7.29000,-2.78423,3.20403,8.46165,-0.06319,0.07970,0.19188,,,,,,,,,,,,,,,,,,,,,,,,,1.75872,39.96132,23.45965,-8.36948,0.36835,-2.66601,0.03521,-0.15088,0.09070,0.98375
7.29500,-2.73362,3.32712,8.51904,-0.06157,0.08966,0.18486,,,,,,,,,,,,,,,,,,,,,,,,,1.71688,39.96314,23.44631,-8.36986,0.35958,-2.66837,0.03470,-0.15105,0.09062,0.98375
7.30000,-2.92898,3.31177,8.51308,-0.07240,0.08212,0.18753,,,,,,,,,,,,,,,,,,,,,,,,,1.67503,39.96491,23.43296,-8.37023,0.35082,-2.67072,0.03420,-0.15123,0.09054,0.98375
7.30500,-2.71922,3.24573,8.46970,-0.06747,0.07614,0.19243,,,,22.73551,-0.10670,-0.14423,-0.95386,,112.92466,108.42055,53.55116,53.45779,8.85272,0.05477,,,,8.78822,-0.04603,-0.01951,0.03875,-0.14436,0.08817,0.98483,1.63317,39.96665,23.41961,-8.37059,0.34205,-2.67306,0.03369,-0.15140,0.09047,0.98375
7.31000,-2.80720,3.22982,8.36047,-0.05976,0.08519,0.18565,,,,,,,,,,,,,,,,,,,,,,,,,1.59132,39.96833,23.40623,-8.37095,0.33329,-2.67539,0.03319,-0.15157,0.09039,0.98375
7.31500,-2.75444,3.31455,8.42202,-0.06601,0.08465,0.19345,,,,,,,,,,,,,,,,,,,,,,,,,1.54946,39.96998,23.39285,-8.37129,0.32452,-2.67771,0.03268,-0.15174,0.09031,0.98374
7.32000,-2.81382,3.31245,8.45543,-0.06392,0.08464,0.18957,,,,,,,,,,,,,,,,,,,,,,,,,1.50761,39.97158,23.37946,-8.37163,0.31575,-2.68002,0.03218,-0.15191,0.09023,0.98374
